Time (sec)	 Latitude (deg)	 Longitude (deg)	 Vehicle speed (MPH)	 Fuel rate (gal/hr)	 Engine RPM (RPM)	 Time since engine start (sec)	 Acceleration (ft/s²)	 Acceleration (Avg) (ft/s²)	 Intake manifold absolute pressure (inHg)	 Engine Power (hp)	 Engine Torque (lb•ft)	 A/F Commanded	 A/F Actual	 Instant fuel economy (MPG)	 Magnetometer Z (µT)	 Magnetometer Y (µT)	 Magnetometer X (µT)	 Engine coolant temperature (F)	 Fuel/Air commanded equivalence ratio	 Ambient air temperature (F)	 Barometric pressure (inHg)	 Driver's demand engine - percent torque (%)	 Actual engine - percent torque (%)	 Engine reference torque (lb•ft)	 Mass air flow rate (lb/min)	 Trip Duration (min)	 Trip Distance (miles)	 Altitude (ft)	 Absolute throttle position (%)
39.995	34.02053	-118.2902	0	0.5628936	911.5	38	0	0	17.31237	7.717896	44.47094	14.62532	14.66148	0	3.067379	6.997788	13.80648	122	0.998997	0	29.5301	0	0	0	0	0.6726102	0	85.30184	17.2549
40.984	34.02053	-118.2902	0	0.5558574	905.25	38	0	0	17.12424	7.621423	44.21825	14.62532	14.6088	0	1.618473	7.751801	14.39607	122	0.998997	0	29.5301	0	0	0	0	0.6952419	0	85.30184	17.2549
41.979	34.02053	-118.2902	0	0.5532188	908.5	38	0	0	17.01481	7.585245	44.26922	14.62532	14.59227	0	3.904684	7.501484	14.14335	122	0.998997	0	29.5301	0	0	0	0	0.7105692	0	85.30184	17.2549
42.977	34.02053	-118.2902	0	0.5602551	903	43	0	0	17.25971	7.681719	44.67913	14.62532	14.63335	0	3.441635	7.447863	13.20714	122	0.998997	0	29.5301	0	0	0	0	0.7252494	0	85.30184	17.2549
43.98	34.02053	-118.2902	0	0.5532188	905.25	43	0	0	17.02887	7.585245	44.00836	14.62532	14.53244	0	2.391195	7.507759	14.22463	122	0.998997	0	29.5301	0	0	0	0	0.7406856	0	85.30184	17.2549
44.973	34.02053	-118.2902	0	0.5497008	897.5	43	0	0	16.98137	7.537008	44.10609	14.62532	14.54137	0	2.723504	7.614964	13.84605	122	0.998997	0	29.5301	0	0	0	0	0.7625295	0	85.30184	17.2549
46.172	34.02053	-118.2902	0	0.5453032	897.5	43	0	0	16.97691	7.476712	43.75325	14.62532	14.60612	0	1.644991	7.292438	13.63772	122	0.998997	0	29.5301	0	0	0	0	0.7777416	0	85.30184	17.2549
46.981	34.02053	-118.2902	0	0.5453032	900.75	43	0	0	16.91566	7.476712	43.2438	14.62532	14.67845	0	3.179977	7.658542	13.71627	122	0.998997	0	29.5301	0	0	0	0	0.7937565	0	85.30184	17.2549
47.978	34.02053	-118.2902	0	0.5400261	892	47	0	0	16.91628	7.404357	44.09403	14.62532	14.63246	0	2.135295	7.223074	13.43521	123.8	0.998997	0	29.5301	0	0	0	0	0.8113551	0	85.30184	17.2549
48.979	34.02053	-118.2902	0	0.5435441	888.25	47	0	0	17.23418	7.452594	44.06627	14.62532	14.5503	0	1.451836	7.475829	13.18778	123.8	0.998997	0	29.5301	0	0	0	0	0.8248984	0	85.30184	17.2549
49.982	34.02053	-118.2902	0	0.5312308	885	47	0	0	16.59426	7.283765	43.22617	14.62532	14.58156	0	1.433257	7.953644	13.31885	123.8	0.998997	0	29.5301	0	0	0	0	0.8405005	0	85.30184	17.2549
50.988	34.02053	-118.2902	0	0.5400261	876.5	47	0	0	17.21543	7.404357	44.44022	14.62532	14.61773	0	3.067242	7.762139	13.72066	123.8	0.998997	0	29.5301	0	0	0	0	0.8604823	0	85.30184	17.2549
51.982	34.02053	-118.2902	0	0.5409056	882.75	52	0	0	17.19932	7.416416	44.12558	14.62532	14.63246	0	3.249923	8.730305	12.63033	123.8	0.998997	0	29.5301	0	0	0	0	0.8761135	0	85.30184	17.2549
56.975	34.02053	-118.2902	0	0.5303513	882	56	0	0	17.05783	7.271706	43.30138	14.62532	14.6204	0	1.157407	11.18644	7.453277	125.6	0.998997	0	29.5301	0	0	0	0	0.9562192	0	85.30184	17.2549
57.98	34.02053	-118.2902	0	0.5338694	884.25	56	0	0	17.03374	7.319942	43.47771	14.62532	14.63737	0	2.742153	8.551915	8.684682	125.6	0.998997	0	29.5301	0	0	0	0	0.9765373	0	85.30184	17.2549
58.986	34.02053	-118.2902	0	0.5409056	874	56	0	0	17.29279	7.416416	43.7702	14.62532	14.62264	0	5.905725	3.552792	2.415071	125.6	0.998997	0	29.5301	0	0	0	0	0.9955882	0	85.30184	17.2549
